row_id,order_id,date_key,customer_id,product_id,city,state,region,ship_mode,ship_date,shipping_days,discount,quantity,sales,profit,profit_margin_pct,cost
146,CA-2015-110744,2015-09-07 00:00:00,HA-14920,OFF-ST-10003656,Pasadena,California,West,Standard Class,2015-09-12 00:00:00,5,0.0,7,671.93,201.579,30.0,470.35099999999994
2806,CA-2015-122623,2015-09-07 00:00:00,CC-12145,FUR-CH-10000553,El Paso,Texas,Central,Standard Class,2015-09-11 00:00:00,4,0.3,2,47.516,-20.364,-42.8571,67.88
6901,CA-2015-140557,2015-09-07 00:00:00,TN-21040,TEC-AC-10002402,New York City,New York,East,Standard Class,2015-09-11 00:00:00,4,0.0,7,559.93,167.979,30.0,391.9509999999999
6790,CA-2015-161445,2015-09-07 00:00:00,CC-12610,OFF-AR-10001953,Durham,North Carolina,South,Second Class,2015-09-09 00:00:00,2,0.2,4,140.736,123.144,87.5,17.591999999999985
8630,CA-2015-164084,2015-09-07 00:00:00,AG-10525,FUR-TA-10003569,New York City,New York,East,Standard Class,2015-09-12 00:00:00,5,0.4,2,481.176,-120.294,-25.0,601.47
8631,CA-2015-164084,2015-09-07 00:00:00,AG-10525,OFF-FA-10003059,New York City,New York,East,Standard Class,2015-09-12 00:00:00,5,0.0,4,7.24,23.892,330.0,-16.652
8628,CA-2015-164084,2015-09-07 00:00:00,AG-10525,TEC-AC-10002305,New York City,New York,East,Standard Class,2015-09-12 00:00:00,5,0.0,5,90.0,16.2,18.0,73.8
8627,CA-2015-164084,2015-09-07 00:00:00,AG-10525,OFF-ST-10003638,New York City,New York,East,Standard Class,2015-09-12 00:00:00,5,0.0,3,70.26,189.702,270.0,-119.442
8629,CA-2015-164084,2015-09-07 00:00:00,AG-10525,OFF-BI-10000605,New York City,New York,East,Standard Class,2015-09-12 00:00:00,5,0.2,2,6.096,20.574,337.5,-14.478000000000002
6255,CA-2015-151624,2015-09-08 00:00:00,VW-21775,FUR-FU-10001731,Montgomery,Alabama,South,Standard Class,2015-09-14 00:00:00,6,0.0,8,21.36,81.168,380.0,-59.80800000000001
5057,CA-2015-162166,2015-09-08 00:00:00,NM-18520,OFF-PA-10002606,Moreno Valley,California,West,First Class,2015-09-11 00:00:00,3,0.0,5,26.4,11.88,45.0,14.519999999999998
5058,CA-2015-162166,2015-09-08 00:00:00,NM-18520,OFF-ST-10002486,Moreno Valley,California,West,First Class,2015-09-11 00:00:00,3,0.0,6,41.88,0.8376,2.0,41.0424
7491,CA-2015-108672,2015-09-10 00:00:00,FA-14230,FUR-FU-10003799,Los Angeles,California,West,Standard Class,2015-09-16 00:00:00,6,0.0,6,106.68,330.708,310.0,-224.02800000000002
5765,CA-2015-117772,2015-09-10 00:00:00,MC-17575,OFF-ST-10003994,Seattle,Washington,West,Second Class,2015-09-12 00:00:00,2,0.0,6,353.88,17.694,5.0,336.186
581,CA-2015-132906,2015-09-10 00:00:00,CC-12145,OFF-SU-10004498,Los Angeles,California,West,Standard Class,2015-09-14 00:00:00,4,0.0,4,51.52,15.456,30.0,36.06400000000001
7205,CA-2015-136658,2015-09-10 00:00:00,BO-11425,OFF-AR-10000817,New York City,New York,East,Standard Class,2015-09-17 00:00:00,7,0.0,2,6.08,20.672,340.0,-14.592
7724,CA-2015-139374,2015-09-10 00:00:00,AR-10345,FUR-CH-10003981,Austin,Texas,Central,Standard Class,2015-09-14 00:00:00,4,0.3,1,179.886,-25.698,-14.2857,205.584
2631,CA-2015-168186,2015-09-10 00:00:00,AB-10150,OFF-PA-10000477,Tulsa,Oklahoma,Central,Standard Class,2015-09-15 00:00:00,5,0.0,3,14.94,70.218,470.0,-55.278000000000006
3468,US-2015-147242,2015-09-10 00:00:00,EH-13765,OFF-PA-10003039,Revere,Massachusetts,East,Standard Class,2015-09-14 00:00:00,4,0.0,9,278.82,125.469,45.0,153.351
3467,US-2015-147242,2015-09-10 00:00:00,EH-13765,FUR-BO-10004695,Revere,Massachusetts,East,Standard Class,2015-09-14 00:00:00,4,0.0,2,361.96,832.508,230.0,-470.54800000000006
3466,US-2015-147242,2015-09-10 00:00:00,EH-13765,OFF-AP-10003842,Revere,Massachusetts,East,Standard Class,2015-09-14 00:00:00,4,0.0,2,61.96,161.096,260.0,-99.136
8862,CA-2015-125934,2015-09-11 00:00:00,SN-20560,FUR-FU-10002107,Paterson,New Jersey,East,Standard Class,2015-09-18 00:00:00,7,0.0,4,8.92,39.248,440.0,-30.327999999999996
8861,CA-2015-125934,2015-09-11 00:00:00,SN-20560,OFF-LA-10000414,Paterson,New Jersey,East,Standard Class,2015-09-18 00:00:00,7,0.0,3,31.05,14.904,48.0,16.146
8864,CA-2015-125934,2015-09-11 00:00:00,SN-20560,OFF-AP-10003860,Paterson,New Jersey,East,Standard Class,2015-09-18 00:00:00,7,0.0,4,111.04,299.808,270.0,-188.76799999999997
8863,CA-2015-125934,2015-09-11 00:00:00,SN-20560,OFF-BI-10004593,Paterson,New Jersey,East,Standard Class,2015-09-18 00:00:00,7,0.0,4,209.6,96.416,46.0,113.184
8865,CA-2015-125934,2015-09-11 00:00:00,SN-20560,OFF-PA-10000556,Paterson,New Jersey,East,Standard Class,2015-09-18 00:00:00,7,0.0,6,38.88,186.624,480.0,-147.744
8550,CA-2015-126186,2015-09-11 00:00:00,GB-14530,FUR-FU-10000073,Aurora,Colorado,West,First Class,2015-09-12 00:00:00,1,0.2,4,24.64,4.004,16.25,20.636000000000003
8027,CA-2015-132465,2015-09-11 00:00:00,DM-13525,OFF-ST-10003641,New York City,New York,East,Second Class,2015-09-15 00:00:00,4,0.0,1,78.8,1.576,2.0,77.224
8029,CA-2015-132465,2015-09-11 00:00:00,DM-13525,OFF-ST-10001932,New York City,New York,East,Second Class,2015-09-15 00:00:00,4,0.0,4,772.68,1081.752,140.0,-309.072
8026,CA-2015-132465,2015-09-11 00:00:00,DM-13525,FUR-FU-10000277,New York City,New York,East,Second Class,2015-09-15 00:00:00,4,0.0,2,210.68,505.632,240.0,-294.952
8028,CA-2015-132465,2015-09-11 00:00:00,DM-13525,TEC-AC-10001998,New York City,New York,East,Second Class,2015-09-15 00:00:00,4,0.0,1,19.99,67.966,340.0,-47.976
6673,CA-2015-153794,2015-09-11 00:00:00,SB-20290,OFF-AR-10000380,San Diego,California,West,Standard Class,2015-09-16 00:00:00,5,0.0,7,265.86,79.758,30.0,186.10200000000003
3318,CA-2015-165057,2015-09-11 00:00:00,SC-20725,OFF-AR-10004648,Redlands,California,West,Standard Class,2015-09-15 00:00:00,4,0.0,9,181.35,489.645,270.0,-308.29499999999996
3319,CA-2015-165057,2015-09-11 00:00:00,SC-20725,OFF-LA-10003190,Redlands,California,West,Standard Class,2015-09-15 00:00:00,4,0.0,3,8.64,42.336,490.0,-33.696
5208,CA-2015-102015,2015-09-12 00:00:00,TM-21010,OFF-LA-10002043,Auburn,New York,East,Standard Class,2015-09-18 00:00:00,6,0.0,2,20.7,9.936,48.0,10.764
5207,CA-2015-102015,2015-09-12 00:00:00,TM-21010,OFF-FA-10000490,Auburn,New York,East,Standard Class,2015-09-18 00:00:00,6,0.0,1,1.24,0.5828,47.0,0.6572
5206,CA-2015-102015,2015-09-12 00:00:00,TM-21010,OFF-ST-10001713,Auburn,New York,East,Standard Class,2015-09-18 00:00:00,6,0.0,2,105.98,42.392,40.0,63.588
5210,CA-2015-102015,2015-09-12 00:00:00,TM-21010,OFF-EN-10002504,Auburn,New York,East,Standard Class,2015-09-18 00:00:00,6,0.0,1,27.18,127.746,470.0,-100.566
5209,CA-2015-102015,2015-09-12 00:00:00,TM-21010,OFF-PA-10002464,Auburn,New York,East,Standard Class,2015-09-18 00:00:00,6,0.0,5,28.9,14.161,49.0,14.738999999999999
5205,CA-2015-102015,2015-09-12 00:00:00,TM-21010,OFF-AR-10004685,Auburn,New York,East,Standard Class,2015-09-18 00:00:00,6,0.0,2,9.26,30.558,330.0,-21.298000000000002
9056,CA-2015-128993,2015-09-12 00:00:00,CC-12670,TEC-AC-10004209,Seattle,Washington,West,Second Class,2015-09-17 00:00:00,5,0.0,2,21.98,85.722,390.0,-63.74199999999999
2900,CA-2015-166464,2015-09-12 00:00:00,PG-18895,TEC-CO-10000971,New York City,New York,East,Standard Class,2015-09-17 00:00:00,5,0.2,2,479.984,59.998,12.5,419.986
2901,CA-2015-166464,2015-09-12 00:00:00,PG-18895,OFF-LA-10001317,New York City,New York,East,Standard Class,2015-09-17 00:00:00,5,0.0,4,12.6,6.048,48.0,6.552
5188,CA-2015-115567,2015-09-13 00:00:00,ZC-21910,TEC-AC-10001314,Columbus,Indiana,Central,Standard Class,2015-09-18 00:00:00,5,0.0,4,199.96,159.968,80.0,39.99200000000002
5189,CA-2015-115567,2015-09-13 00:00:00,ZC-21910,FUR-CH-10000015,Columbus,Indiana,Central,Standard Class,2015-09-18 00:00:00,5,0.0,7,1516.2,394.212,26.0,1121.988
6788,CA-2015-118843,2015-09-13 00:00:00,JH-15910,FUR-FU-10003975,Atlanta,Georgia,South,Standard Class,2015-09-20 00:00:00,7,0.0,3,129.93,12.993,10.0,116.93700000000001
6789,CA-2015-118843,2015-09-13 00:00:00,JH-15910,OFF-PA-10001712,Atlanta,Georgia,South,Standard Class,2015-09-20 00:00:00,7,0.0,7,69.93,314.685,450.0,-244.755
8187,CA-2015-136728,2015-09-13 00:00:00,AG-10900,FUR-CH-10003817,Chicago,Illinois,Central,Second Class,2015-09-17 00:00:00,4,0.3,4,170.072,-12.148,-7.1429,182.22
8186,CA-2015-136728,2015-09-13 00:00:00,AG-10900,OFF-EN-10002621,Chicago,Illinois,Central,Second Class,2015-09-17 00:00:00,4,0.2,1,7.824,2.934,37.5,4.89
8264,CA-2015-138457,2015-09-13 00:00:00,AM-10705,OFF-BI-10000014,Jacksonville,North Carolina,South,Standard Class,2015-09-17 00:00:00,4,0.7,4,13.092,-100.372,-766.6667,113.464
9908,US-2015-129007,2015-09-13 00:00:00,KD-16615,FUR-CH-10000155,Anaheim,California,West,First Class,2015-09-15 00:00:00,2,0.2,3,717.72,71.772,10.0,645.948
9909,US-2015-129007,2015-09-13 00:00:00,KD-16615,FUR-FU-10002379,Anaheim,California,West,First Class,2015-09-15 00:00:00,2,0.0,5,207.35,24.882,12.0,182.468
9910,US-2015-129007,2015-09-13 00:00:00,KD-16615,FUR-FU-10004018,Anaheim,California,West,First Class,2015-09-15 00:00:00,2,0.0,3,44.67,120.609,270.0,-75.939
9911,US-2015-129007,2015-09-13 00:00:00,KD-16615,OFF-PA-10000994,Anaheim,California,West,First Class,2015-09-15 00:00:00,2,0.0,2,209.7,100.656,48.0,109.04399999999998
9906,US-2015-129007,2015-09-13 00:00:00,KD-16615,FUR-FU-10004973,Anaheim,California,West,First Class,2015-09-15 00:00:00,2,0.0,7,131.88,553.896,420.0,-422.01599999999996
9907,US-2015-129007,2015-09-13 00:00:00,KD-16615,OFF-BI-10001628,Anaheim,California,West,First Class,2015-09-15 00:00:00,2,0.2,3,25.032,78.225,312.5,-53.193
6353,US-2015-161347,2015-09-13 00:00:00,HG-14845,OFF-BI-10004209,Philadelphia,Pennsylvania,East,Standard Class,2015-09-19 00:00:00,6,0.7,1,2.412,-2.01,-83.3333,4.422
5948,CA-2015-115924,2015-09-14 00:00:00,BE-11455,OFF-BI-10004040,Des Moines,Iowa,Central,Second Class,2015-09-18 00:00:00,4,0.0,5,25.9,12.691,49.0,13.208999999999998
1375,CA-2015-120362,2015-09-14 00:00:00,CA-12265,FUR-TA-10003008,Provo,Utah,West,Standard Class,2015-09-19 00:00:00,5,0.0,5,912.75,1186.575,130.0,-273.82500000000005
2449,CA-2015-128027,2015-09-14 00:00:00,CM-12385,OFF-ST-10001809,North Charleston,South Carolina,South,Second Class,2015-09-17 00:00:00,3,0.0,3,269.49,53.898,20.0,215.592
1815,CA-2015-131597,2015-09-14 00:00:00,SP-20620,FUR-TA-10002607,Los Angeles,California,West,Standard Class,2015-09-18 00:00:00,4,0.2,3,170.136,-85.068,-50.0,255.204
3825,CA-2015-140984,2015-09-14 00:00:00,CC-12685,TEC-CO-10001571,New York City,New York,East,Standard Class,2015-09-18 00:00:00,4,0.2,2,879.984,329.994,37.5,549.99
3826,CA-2015-140984,2015-09-14 00:00:00,CC-12685,OFF-BI-10002012,New York City,New York,East,Standard Class,2015-09-18 00:00:00,4,0.2,9,12.96,4.536,35.0,8.424000000000001
3824,CA-2015-140984,2015-09-14 00:00:00,CC-12685,OFF-ST-10000585,New York City,New York,East,Standard Class,2015-09-18 00:00:00,4,0.0,6,991.2,257.712,26.0,733.488
7472,CA-2015-100734,2015-09-15 00:00:00,AC-10615,OFF-ST-10001522,Philadelphia,Pennsylvania,East,Standard Class,2015-09-20 00:00:00,5,0.2,2,147.184,-294.368,-200.0,441.552
7471,CA-2015-100734,2015-09-15 00:00:00,AC-10615,OFF-BI-10002609,Philadelphia,Pennsylvania,East,Standard Class,2015-09-20 00:00:00,5,0.7,4,3.576,-28.608,-800.0,32.184
3817,CA-2015-102582,2015-09-15 00:00:00,NW-18400,FUR-TA-10003569,Mobile,Alabama,South,Standard Class,2015-09-19 00:00:00,4,0.0,2,801.96,200.49,25.0,601.47
3818,CA-2015-102582,2015-09-15 00:00:00,NW-18400,TEC-PH-10003187,Mobile,Alabama,South,Standard Class,2015-09-19 00:00:00,4,0.0,3,59.97,0.0,0.0,59.97
3819,CA-2015-102582,2015-09-15 00:00:00,NW-18400,FUR-CH-10004853,Mobile,Alabama,South,Standard Class,2015-09-19 00:00:00,4,0.0,7,1056.86,3064.894,290.0,-2008.0339999999999
2326,CA-2015-105102,2015-09-15 00:00:00,BM-11575,OFF-BI-10002082,New York City,New York,East,Second Class,2015-09-19 00:00:00,4,0.2,3,79.872,29.952,37.5,49.92
2327,CA-2015-105102,2015-09-15 00:00:00,BM-11575,FUR-BO-10004709,New York City,New York,East,Second Class,2015-09-19 00:00:00,4,0.2,1,46.384,11.596,25.0,34.788
2328,CA-2015-105102,2015-09-15 00:00:00,BM-11575,OFF-PA-10002365,New York City,New York,East,Second Class,2015-09-19 00:00:00,4,0.0,2,12.96,62.208,480.0,-49.248
2236,CA-2015-145849,2015-09-15 00:00:00,CT-11995,OFF-ST-10000025,Indianapolis,Indiana,Central,Second Class,2015-09-17 00:00:00,2,0.0,2,190.86,114.516,60.0,76.34400000000001
2237,CA-2015-145849,2015-09-15 00:00:00,CT-11995,OFF-AR-10000817,Indianapolis,Indiana,Central,Second Class,2015-09-17 00:00:00,2,0.0,8,24.32,82.688,340.0,-58.368
1197,US-2015-130519,2015-09-15 00:00:00,NG-18355,FUR-FU-10003394,Coral Springs,Florida,South,Same Day,2015-09-15 00:00:00,0,0.2,1,55.968,-20.988,-37.5,76.956
1196,US-2015-130519,2015-09-15 00:00:00,NG-18355,OFF-ST-10001321,Coral Springs,Florida,South,Same Day,2015-09-15 00:00:00,0,0.2,2,24.672,21.588,87.5,3.0839999999999996
1194,US-2015-130519,2015-09-15 00:00:00,NG-18355,OFF-PA-10001937,Coral Springs,Florida,South,Same Day,2015-09-15 00:00:00,0,0.2,3,15.552,54.432,350.0,-38.88
1195,US-2015-130519,2015-09-15 00:00:00,NG-18355,FUR-FU-10002268,Coral Springs,Florida,South,Same Day,2015-09-15 00:00:00,0,0.2,4,15.712,25.532,162.5,-9.82
9401,CA-2015-167696,2015-09-16 00:00:00,BD-11500,OFF-EN-10001539,Newport News,Virginia,South,Standard Class,2015-09-21 00:00:00,5,0.0,4,31.12,146.264,470.0,-115.144
1016,CA-2015-133025,2015-09-17 00:00:00,MO-17800,OFF-PA-10004100,Los Angeles,California,West,Second Class,2015-09-19 00:00:00,2,0.0,5,32.4,15.552,48.0,16.848
3530,CA-2015-141145,2015-09-17 00:00:00,DB-13405,TEC-AC-10001465,Orlando,Florida,South,Standard Class,2015-09-23 00:00:00,6,0.2,3,87.168,10.896,12.5,76.272
1675,CA-2015-143077,2015-09-17 00:00:00,SF-20965,FUR-FU-10003535,Houston,Texas,Central,Standard Class,2015-09-21 00:00:00,4,0.6,2,21.936,-104.196,-475.0,126.132
1676,CA-2015-143077,2015-09-17 00:00:00,SF-20965,OFF-BI-10000088,Houston,Texas,Central,Standard Class,2015-09-21 00:00:00,4,0.8,3,6.588,-102.114,-1550.0,108.702
5917,US-2015-126977,2015-09-17 00:00:00,PF-19120,OFF-ST-10003058,New York City,New York,East,Standard Class,2015-09-23 00:00:00,6,0.0,4,94.6,27.434,29.0,67.166
5915,US-2015-126977,2015-09-17 00:00:00,PF-19120,OFF-LA-10002762,New York City,New York,East,Standard Class,2015-09-23 00:00:00,6,0.0,7,87.71,412.237,470.0,-324.52700000000004
5923,US-2015-126977,2015-09-17 00:00:00,PF-19120,TEC-PH-10000169,New York City,New York,East,Standard Class,2015-09-23 00:00:00,6,0.0,4,67.8,1.356,2.0,66.444
5916,US-2015-126977,2015-09-17 00:00:00,PF-19120,FUR-CH-10001973,New York City,New York,East,Standard Class,2015-09-23 00:00:00,6,0.1,2,199.764,88.784,44.4444,110.98
5919,US-2015-126977,2015-09-17 00:00:00,PF-19120,FUR-BO-10002213,New York City,New York,East,Standard Class,2015-09-23 00:00:00,6,0.2,5,2003.92,-25.049,-1.25,2028.969
5920,US-2015-126977,2015-09-17 00:00:00,PF-19120,TEC-PH-10002170,New York City,New York,East,Standard Class,2015-09-23 00:00:00,6,0.0,3,209.97,587.916,280.0,-377.946
5921,US-2015-126977,2015-09-17 00:00:00,PF-19120,TEC-AC-10003033,New York City,New York,East,Standard Class,2015-09-23 00:00:00,6,0.0,2,659.9,217.767,33.0,442.133
5918,US-2015-126977,2015-09-17 00:00:00,PF-19120,FUR-BO-10004834,New York City,New York,East,Standard Class,2015-09-23 00:00:00,6,0.2,6,4228.704,1585.764,37.5,2642.9399999999996
5922,US-2015-126977,2015-09-17 00:00:00,PF-19120,OFF-PA-10004071,New York City,New York,East,Standard Class,2015-09-23 00:00:00,6,0.0,2,110.96,532.608,480.0,-421.64799999999997
5914,US-2015-126977,2015-09-17 00:00:00,PF-19120,OFF-ST-10000617,New York City,New York,East,Standard Class,2015-09-23 00:00:00,6,0.0,5,14.9,1.043,7.0,13.857000000000001
4062,US-2015-138716,2015-09-17 00:00:00,CS-11845,OFF-BI-10001628,Seattle,Washington,West,First Class,2015-09-20 00:00:00,3,0.2,3,25.032,78.225,312.5,-53.193
3016,US-2015-138919,2015-09-17 00:00:00,LS-16975,FUR-TA-10004154,New York City,New York,East,Standard Class,2015-09-21 00:00:00,4,0.4,2,344.22,-103.266,-30.0,447.48600000000005
28,US-2015-150630,2015-09-17 00:00:00,TB-21520,FUR-BO-10004834,Philadelphia,Pennsylvania,East,Standard Class,2015-09-21 00:00:00,4,0.5,7,3083.43,-16650.522,-540.0,19733.952
29,US-2015-150630,2015-09-17 00:00:00,TB-21520,OFF-BI-10000474,Philadelphia,Pennsylvania,East,Standard Class,2015-09-21 00:00:00,4,0.7,2,9.618,-70.532,-733.3333,80.14999999999999
30,US-2015-150630,2015-09-17 00:00:00,TB-21520,FUR-FU-10004848,Philadelphia,Pennsylvania,East,Standard Class,2015-09-21 00:00:00,4,0.2,3,124.2,15.525,12.5,108.675
31,US-2015-150630,2015-09-17 00:00:00,TB-21520,OFF-EN-10001509,Philadelphia,Pennsylvania,East,Standard Class,2015-09-21 00:00:00,4,0.2,2,3.264,11.016,337.5,-7.752000000000001
32,US-2015-150630,2015-09-17 00:00:00,TB-21520,OFF-AR-10004042,Philadelphia,Pennsylvania,East,Standard Class,2015-09-21 00:00:00,4,0.2,6,86.304,97.092,112.5,-10.787999999999997
33,US-2015-150630,2015-09-17 00:00:00,TB-21520,OFF-BI-10001525,Philadelphia,Pennsylvania,East,Standard Class,2015-09-21 00:00:00,4,0.7,6,6.858,-5.715,-83.3333,12.573
34,US-2015-150630,2015-09-17 00:00:00,TB-21520,OFF-AR-10001683,Philadelphia,Pennsylvania,East,Standard Class,2015-09-21 00:00:00,4,0.2,2,15.76,3.546,22.5,12.214
5619,CA-2015-101154,2015-09-18 00:00:00,CM-12190,OFF-ST-10004186,San Diego,California,West,First Class,2015-09-21 00:00:00,3,0.0,4,443.92,88.784,20.0,355.136
3734,CA-2015-109575,2015-09-18 00:00:00,KH-16630,OFF-BI-10000962,Clinton,Maryland,East,Standard Class,2015-09-23 00:00:00,5,0.0,4,65.08,318.892,490.0,-253.812
3730,CA-2015-109575,2015-09-18 00:00:00,KH-16630,OFF-ST-10004950,Clinton,Maryland,East,Standard Class,2015-09-23 00:00:00,5,0.0,2,41.96,79.724,190.0,-37.764
3732,CA-2015-109575,2015-09-18 00:00:00,KH-16630,TEC-PH-10000730,Clinton,Maryland,East,Standard Class,2015-09-23 00:00:00,5,0.0,1,499.99,1299.974,260.0,-799.9839999999999
3731,CA-2015-109575,2015-09-18 00:00:00,KH-16630,OFF-ST-10004123,Clinton,Maryland,East,Standard Class,2015-09-23 00:00:00,5,0.0,7,636.86,0.0,0.0,636.86
3733,CA-2015-109575,2015-09-18 00:00:00,KH-16630,TEC-PH-10000895,Clinton,Maryland,East,Standard Class,2015-09-23 00:00:00,5,0.0,7,1259.93,3275.818,260.0,-2015.8880000000001
4976,CA-2015-142202,2015-09-18 00:00:00,JR-16210,TEC-AC-10003198,Jacksonville,Florida,South,Second Class,2015-09-23 00:00:00,5,0.2,9,717.12,152.388,21.25,564.732
578,CA-2015-149713,2015-09-18 00:00:00,TG-21640,OFF-SU-10001574,Long Beach,California,West,Second Class,2015-09-22 00:00:00,4,0.0,2,7.3,2.19,30.0,5.109999999999999
576,CA-2015-149713,2015-09-18 00:00:00,TG-21640,OFF-PA-10004530,Long Beach,California,West,Second Class,2015-09-22 00:00:00,4,0.0,14,160.72,787.528,490.0,-626.808
577,CA-2015-149713,2015-09-18 00:00:00,TG-21640,OFF-PA-10001450,Long Beach,California,West,Second Class,2015-09-22 00:00:00,4,0.0,4,19.92,97.608,490.0,-77.688
5051,CA-2015-150511,2015-09-18 00:00:00,AB-10060,OFF-PA-10001776,Des Moines,Washington,West,Standard Class,2015-09-24 00:00:00,6,0.0,2,18.54,87.138,470.0,-68.59800000000001
3759,CA-2015-167745,2015-09-18 00:00:00,GB-14530,OFF-AR-10003602,Los Angeles,California,West,Standard Class,2015-09-23 00:00:00,5,0.0,2,11.68,54.896,470.0,-43.216
3760,CA-2015-167745,2015-09-18 00:00:00,GB-14530,OFF-SU-10004782,Los Angeles,California,West,Standard Class,2015-09-23 00:00:00,5,0.0,2,16.9,5.07,30.0,11.829999999999998
3761,CA-2015-167745,2015-09-18 00:00:00,GB-14530,FUR-FU-10001591,Los Angeles,California,West,Standard Class,2015-09-23 00:00:00,5,0.0,2,24.4,10.248,42.0,14.152
1303,CA-2015-115847,2015-09-19 00:00:00,TC-21535,FUR-BO-10003433,Arlington,Virginia,South,Second Class,2015-09-24 00:00:00,5,0.0,2,61.96,43.372,70.0,18.588
6169,CA-2015-132815,2015-09-19 00:00:00,RW-19540,OFF-PA-10004530,Los Angeles,California,West,Second Class,2015-09-22 00:00:00,3,0.0,2,22.96,112.504,490.0,-89.54400000000001
6629,CA-2015-135489,2015-09-19 00:00:00,GW-14605,TEC-PH-10000011,New York City,New York,East,Second Class,2015-09-22 00:00:00,3,0.0,14,279.86,1343.328,480.0,-1063.4679999999998
9306,CA-2015-137603,2015-09-19 00:00:00,MH-17290,OFF-AR-10001972,Santa Fe,New Mexico,West,Standard Class,2015-09-24 00:00:00,5,0.0,5,8.4,2.184,26.0,6.216
5107,CA-2015-147102,2015-09-19 00:00:00,NH-18610,TEC-AC-10000682,Columbus,Georgia,South,Standard Class,2015-09-26 00:00:00,7,0.0,4,66.36,23.226,35.0,43.134
9599,CA-2015-149517,2015-09-19 00:00:00,FC-14245,FUR-FU-10003464,Sacramento,California,West,Standard Class,2015-09-23 00:00:00,4,0.0,3,60.84,194.688,320.0,-133.84799999999998
9146,CA-2015-126970,2015-09-20 00:00:00,TP-21130,OFF-BI-10000138,Naperville,Illinois,Central,Standard Class,2015-09-24 00:00:00,4,0.8,3,2.808,-44.928,-1600.0,47.736
8209,CA-2015-141565,2015-09-20 00:00:00,BG-11035,OFF-BI-10000545,Nashville,Tennessee,South,Standard Class,2015-09-24 00:00:00,4,0.7,6,1369.764,-913.176,-66.6667,2282.94
8210,CA-2015-141565,2015-09-20 00:00:00,BG-11035,OFF-ST-10001522,Nashville,Tennessee,South,Standard Class,2015-09-24 00:00:00,4,0.2,4,294.368,-588.736,-200.0,883.104
8437,CA-2015-151470,2015-09-20 00:00:00,AM-10705,OFF-BI-10004040,Las Vegas,Nevada,West,Standard Class,2015-09-26 00:00:00,6,0.2,11,45.584,165.242,362.5,-119.65799999999999
8037,CA-2015-153738,2015-09-20 00:00:00,AG-10270,OFF-BI-10001308,Lawrence,Massachusetts,East,First Class,2015-09-22 00:00:00,2,0.0,6,37.68,16.956,45.0,20.724
8061,CA-2015-156013,2015-09-20 00:00:00,TC-20980,OFF-PA-10001970,Long Beach,New York,East,Standard Class,2015-09-26 00:00:00,6,0.0,5,61.4,28.858,47.0,32.542
8062,CA-2015-156013,2015-09-20 00:00:00,TC-20980,OFF-BI-10002437,Long Beach,New York,East,Standard Class,2015-09-26 00:00:00,6,0.2,2,24.448,88.624,362.5,-64.17599999999999
2272,CA-2015-102036,2015-09-21 00:00:00,CS-12130,OFF-ST-10003123,Seattle,Washington,West,Standard Class,2015-09-27 00:00:00,6,0.0,6,199.74,479.376,240.0,-279.63599999999997
4618,CA-2015-117800,2015-09-21 00:00:00,TH-21550,TEC-PH-10002415,Everett,Massachusetts,East,Standard Class,2015-09-26 00:00:00,5,0.0,2,589.9,147.475,25.0,442.42499999999995
4619,CA-2015-117800,2015-09-21 00:00:00,TH-21550,FUR-CH-10000785,Everett,Massachusetts,East,Standard Class,2015-09-26 00:00:00,5,0.0,3,542.94,1411.644,260.0,-868.704
1418,CA-2015-126697,2015-09-21 00:00:00,SV-20815,TEC-AC-10004353,Houston,Texas,Central,First Class,2015-09-24 00:00:00,3,0.2,3,151.2,32.13,21.25,119.07
1417,CA-2015-126697,2015-09-21 00:00:00,SV-20815,TEC-PH-10002922,Houston,Texas,Central,First Class,2015-09-24 00:00:00,3,0.2,7,946.344,118.293,12.5,828.051
1419,CA-2015-126697,2015-09-21 00:00:00,SV-20815,FUR-FU-10001706,Houston,Texas,Central,First Class,2015-09-24 00:00:00,3,0.6,4,4.928,-14.784,-300.0,19.712
3852,CA-2015-127593,2015-09-21 00:00:00,DH-13675,FUR-FU-10004006,Quincy,Massachusetts,East,Same Day,2015-09-21 00:00:00,0,0.0,2,85.3,14.501,17.0,70.79899999999999
2786,CA-2015-149972,2015-09-21 00:00:00,CD-12790,FUR-CH-10004997,Los Angeles,California,West,First Class,2015-09-23 00:00:00,2,0.2,4,601.536,0.0,0.0,601.536
2787,CA-2015-149972,2015-09-21 00:00:00,CD-12790,OFF-FA-10002763,Los Angeles,California,West,First Class,2015-09-23 00:00:00,2,0.0,2,7.9,2.528,32.0,5.372
6176,CA-2015-158421,2015-09-21 00:00:00,GB-14575,FUR-CH-10000309,Columbia,South Carolina,South,Standard Class,2015-09-26 00:00:00,5,0.0,4,1690.04,422.51,25.0,1267.53
6184,CA-2015-158421,2015-09-21 00:00:00,GB-14575,OFF-ST-10004186,Columbia,South Carolina,South,Standard Class,2015-09-26 00:00:00,5,0.0,8,887.84,177.568,20.0,710.272
6179,CA-2015-158421,2015-09-21 00:00:00,GB-14575,OFF-PA-10001801,Columbia,South Carolina,South,Standard Class,2015-09-26 00:00:00,5,0.0,4,23.92,117.208,490.0,-93.288
